Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
43785,UP-2012-1780,13-11-2012,16-11-2012,Second Class,AJ-795,Anthony Johnson,OFF-FIS-10000628,Office Supplies,Supplies,"Fiskars Ruler, Easy Grip",64.2,4,0.0,21.12,5.45,Medium
43786,IR-2011-590,15-06-2011,20-06-2011,Standard Class,BT-1530,Bradley Talbott,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial",231.48,4,0.0,55.44,17.24,Medium
43787,GH-2013-8500,07-05-2013,11-05-2013,Standard Class,BS-1365,Bill Shonely,TEC-BEL-10004162,Technology,Accessories,"Belkin Flash Drive, Erganomic",79.5,2,0.0,2.34,7.02,High
43788,GH-2013-8500,07-05-2013,11-05-2013,Standard Class,BS-1365,Bill Shonely,OFF-KRA-10003337,Office Supplies,Envelopes,"Kraft Mailers, Recycled",364.5,10,0.0,123.9,29.64,High
43789,GH-2013-8500,07-05-2013,11-05-2013,Standard Class,BS-1365,Bill Shonely,FUR-HON-10002424,Furniture,Chairs,"Hon Steel Folding Chair, Red",162.84,2,0.0,76.5,34.31,High
43790,TU-2012-6430,02-03-2012,06-03-2012,Standard Class,DJ-3630,Doug Jacobs,OFF-NOV-10001238,Office Supplies,Labels,"Novimex Shipping Labels, Alphabetical",4.32,1,0.6,-1.08,0.15,Medium
43791,TU-2012-6430,02-03-2012,06-03-2012,Standard Class,DJ-3630,Doug Jacobs,OFF-AVE-10004556,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",1.908,1,0.6,-0.822,0.18,Medium
43792,BO-2013-1280,08-08-2013,12-08-2013,Standard Class,KH-6360,Katherine Hughes,OFF-ACC-10004008,Office Supplies,Binders,"Acco Binder Covers, Durable",118.56,8,0.0,53.28,14.18,High
43793,BO-2013-1280,08-08-2013,12-08-2013,Standard Class,KH-6360,Katherine Hughes,OFF-KLE-10000228,Office Supplies,Supplies,"Kleencut Shears, High Speed",46.77,1,0.0,20.1,4.54,High
43794,BO-2013-1280,08-08-2013,12-08-2013,Standard Class,KH-6360,Katherine Hughes,OFF-HAM-10003628,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",170.64,4,0.0,20.4,24.74,High
43795,UZ-2014-2920,17-12-2014,23-12-2014,Standard Class,LW-6990,Lindsay Williams,OFF-TEN-10003211,Office Supplies,Storage,"Tenex Box, Wire Frame",15.57,1,0.0,7.14,1.52,Low
43796,UP-2013-2050,12-06-2013,16-06-2013,Standard Class,MR-7545,Mathew Reese,OFF-SAN-10001074,Office Supplies,Paper,"SanDisk Message Books, Premium",95.28,4,0.0,24.72,8.91,Medium
43797,UP-2013-2050,12-06-2013,16-06-2013,Standard Class,MR-7545,Mathew Reese,TEC-APP-10001389,Technology,Phones,"Apple Audio Dock, with Caller ID",166.89,1,0.0,25.02,9.26,Medium
43798,IR-2011-2750,04-11-2011,08-11-2011,Standard Class,HG-5025,Hunter Glantz,OFF-AVE-10004251,Office Supplies,Binders,"Avery Binding Machine, Economy",97.68,2,0.0,11.7,8.32,Medium
43799,IZ-2012-7140,06-08-2012,10-08-2012,Standard Class,BP-1095,Bart Pistole,OFF-AVE-10003504,Office Supplies,Labels,"Avery Legal Exhibit Labels, 5000 Label Set",23.46,2,0.0,10.74,2.94,High
43800,IZ-2012-7140,06-08-2012,10-08-2012,Standard Class,BP-1095,Bart Pistole,OFF-CAM-10002159,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",30.54,1,0.0,14.94,5.25,High
43801,IZ-2012-7140,06-08-2012,10-08-2012,Standard Class,BP-1095,Bart Pistole,OFF-CAR-10001471,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",169.56,6,0.0,35.46,25.49,High
43802,IZ-2012-7140,06-08-2012,10-08-2012,Standard Class,BP-1095,Bart Pistole,FUR-SAU-10000745,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",336.06,2,0.0,77.28,62.11,High
43803,ZA-2014-3980,14-04-2014,17-04-2014,First Class,FH-4275,Frank Hawley,OFF-SAN-10003644,Office Supplies,Art,"Sanford Markers, Blue",23.25,1,0.0,4.41,5.29,Medium
43804,GH-2014-1810,18-11-2014,23-11-2014,Standard Class,MY-8295,Muhammed Yedwab,OFF-ROG-10004393,Office Supplies,Storage,"Rogers Folders, Industrial",31.17,1,0.0,4.35,1.55,Medium
43805,GH-2014-1810,18-11-2014,23-11-2014,Standard Class,MY-8295,Muhammed Yedwab,OFF-AVE-10003740,Office Supplies,Binders,"Avery Binding Machine, Clear",96.6,2,0.0,11.58,5.15,Medium
43806,EG-2013-8810,29-03-2013,03-04-2013,Second Class,JK-6120,Julie Kriz,FUR-IKE-10003682,Furniture,Bookcases,"Ikea Corner Shelving, Metal",122.52,1,0.0,4.89,25.2,High
43807,EG-2013-8810,29-03-2013,03-04-2013,Second Class,JK-6120,Julie Kriz,OFF-STI-10002040,Office Supplies,Supplies,"Stiletto Ruler, Easy Grip",198.0,12,0.0,81.0,27.57,High
43808,EG-2013-8810,29-03-2013,03-04-2013,Second Class,JK-6120,Julie Kriz,FUR-RUB-10001094,Furniture,Furnishings,"Rubbermaid Door Stop, Duo Pack",43.86,1,0.0,3.06,5.22,High
43809,EG-2013-8810,29-03-2013,03-04-2013,Second Class,JK-6120,Julie Kriz,OFF-GRE-10002738,Office Supplies,Paper,"Green Bar Cards & Envelopes, Premium",193.56,4,0.0,60.0,10.11,High
43810,NI-2013-6420,10-07-2013,13-07-2013,First Class,KC-6255,Karen Carlisle,FUR-BUS-10003368,Furniture,Bookcases,"Bush Floating Shelf Set, Mobile",104.274,2,0.7,-156.426,14.24,Medium
43811,NI-2013-6420,10-07-2013,13-07-2013,First Class,KC-6255,Karen Carlisle,TEC-SHA-10004184,Technology,Copiers,"Sharp Personal Copier, High-Speed",35.46,1,0.7,-34.29,4.9,Medium
43812,MR-2014-7890,08-11-2014,13-11-2014,Standard Class,RD-9810,Ross DeVincentis,TEC-HEW-10002302,Technology,Copiers,"Hewlett Copy Machine, Color",1571.22,6,0.0,785.52,131.18,Medium
43813,AO-2014-6780,13-01-2014,18-01-2014,Standard Class,SK-9990,Sally Knutson,OFF-SME-10000520,Office Supplies,Storage,"Smead Shelving, Wire Frame",96.0,2,0.0,44.16,7.05,Medium
43814,AO-2014-6780,13-01-2014,18-01-2014,Standard Class,SK-9990,Sally Knutson,OFF-CAR-10004229,Office Supplies,Binders,"Cardinal Index Tab, Clear",7.26,1,0.0,2.52,0.52,Medium
43815,NI-2011-4700,08-09-2011,10-09-2011,Second Class,PO-8865,Patrick O'Donnell,OFF-SAN-10003393,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",86.994,6,0.7,-191.466,7.51,High
43816,NI-2011-4700,08-09-2011,10-09-2011,Second Class,PO-8865,Patrick O'Donnell,OFF-AVE-10001847,Office Supplies,Binders,"Avery Binder, Clear",3.708,1,0.7,-7.422,0.28,High
43817,NI-2011-4700,08-09-2011,10-09-2011,Second Class,PO-8865,Patrick O'Donnell,OFF-FIS-10004787,Office Supplies,Supplies,"Fiskars Box Cutter, Steel",20.952,2,0.7,-26.568,1.57,High
43818,NI-2011-4700,08-09-2011,10-09-2011,Second Class,PO-8865,Patrick O'Donnell,OFF-STA-10001791,Office Supplies,Art,"Stanley Highlighters, Water Color",5.364,1,0.7,-6.456,0.02,High
43819,TU-2014-1390,16-09-2014,20-09-2014,Standard Class,JW-5955,Joni Wasserman,TEC-HP -10001426,Technology,Copiers,"HP Personal Copier, Color",50.292,1,0.6,-47.778,5.52,High
43820,TU-2014-1390,16-09-2014,20-09-2014,Standard Class,JW-5955,Joni Wasserman,OFF-ELD-10001882,Office Supplies,Storage,"Eldon Box, Blue",8.208,2,0.6,-7.032,0.46,High
43821,GH-2014-8580,24-11-2014,28-11-2014,Second Class,TT-11070,Ted Trevino,TEC-ENE-10004627,Technology,Accessories,"Enermax Router, Erganomic",1536.84,6,0.0,614.7,155.31,High
43822,GH-2014-8580,24-11-2014,28-11-2014,Second Class,TT-11070,Ted Trevino,OFF-STI-10001162,Office Supplies,Supplies,"Stiletto Letter Opener, Steel",25.08,1,0.0,3.0,4.48,High
43823,TU-2013-1330,05-09-2013,08-09-2013,First Class,HR-4770,Hallie Redmond,OFF-FIS-10002703,Office Supplies,Supplies,"Fiskars Letter Opener, Easy Grip",11.172,1,0.6,-5.328,2.1,High
43824,CA-2012-9840,01-11-2012,05-11-2012,Standard Class,RR-9525,Rick Reed,FUR-DEF-10001359,Furniture,Furnishings,"Deflect-O Frame, Erganomic",108.66,1,0.0,2.16,10.17,High
43825,UP-2012-2590,11-09-2012,15-09-2012,Standard Class,RS-9870,Roy Skaria,OFF-FEL-10003848,Office Supplies,Storage,"Fellowes Trays, Industrial",231.48,4,0.0,55.44,2.0,Medium
43826,EG-2012-2260,12-10-2012,14-10-2012,Second Class,LC-6930,Linda Cazamias,TEC-LOG-10004405,Technology,Accessories,"Logitech Router, Bluetooth",1978.56,8,0.0,158.16,82.73,Medium
43827,EG-2012-2260,12-10-2012,14-10-2012,Second Class,LC-6930,Linda Cazamias,TEC-SAM-10001013,Technology,Phones,"Samsung Audio Dock, Cordless",169.68,1,0.0,30.54,1.67,Medium
43828,EG-2012-2260,12-10-2012,14-10-2012,Second Class,LC-6930,Linda Cazamias,OFF-GRE-10002109,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",33.93,1,0.0,13.89,2.15,Medium
43829,EG-2012-2260,12-10-2012,14-10-2012,Second Class,LC-6930,Linda Cazamias,FUR-SAF-10003469,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",438.15,1,0.0,113.91,50.77,Medium
43830,ZA-2013-4040,28-08-2013,04-09-2013,Standard Class,RF-9345,Randy Ferguson,TEC-STA-10000893,Technology,Machines,"StarTech Inkjet, White",597.84,2,0.0,263.04,62.59,Low
43831,ZA-2013-4040,28-08-2013,04-09-2013,Standard Class,RF-9345,Randy Ferguson,OFF-CAM-10003488,Office Supplies,Envelopes,"Cameo Mailers, Set of 50",76.32,2,0.0,35.82,14.3,Low
43832,SA-2014-3860,24-07-2014,29-07-2014,Standard Class,JO-5280,Jas O'Carroll,OFF-SME-10004754,Office Supplies,Labels,"Smead Round Labels, Adjustable",9.6,2,0.0,2.88,0.67,Medium
43833,IR-2014-6190,13-06-2014,15-06-2014,First Class,EL-3735,Ed Ludwig,OFF-STO-10000923,Office Supplies,Fasteners,"Stockwell Staples, Bulk Pack",21.6,2,0.0,3.24,2.45,Medium
43834,GH-2013-5940,03-07-2013,08-07-2013,Standard Class,JF-5190,Jamie Frazer,OFF-BOS-10002705,Office Supplies,Art,"Boston Highlighters, Fluorescent",40.26,2,0.0,10.44,2.63,High
43835,MZ-2014-5860,20-01-2014,25-01-2014,Second Class,CC-2475,Cindy Chapman,FUR-SAF-10002112,Furniture,Chairs,"SAFCO Executive Leather Armchair, Set of Two",1854.72,4,0.0,778.92,236.26,Medium
43836,PL-2014-240,05-09-2014,11-09-2014,Standard Class,ML-8265,Muhammed Lee,OFF-CAM-10003933,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",38.7,2,0.0,4.2,6.58,Low
43837,CA-2013-5470,18-10-2013,20-10-2013,Second Class,NG-8430,Nathan Gelder,OFF-AVE-10002102,Office Supplies,Binders,"Avery 3-Hole Punch, Economy",111.48,4,0.0,55.68,5.41,High
43838,CA-2013-5470,18-10-2013,20-10-2013,Second Class,NG-8430,Nathan Gelder,OFF-HOO-10001783,Office Supplies,Appliances,"Hoover Microwave, Red",617.28,2,0.0,123.42,65.33,High
43839,UP-2014-2460,30-10-2014,04-11-2014,Second Class,MF-8250,Monica Federle,OFF-SAN-10004288,Office Supplies,Art,"Sanford Sketch Pad, Blue",90.96,2,0.0,2.7,7.75,Medium
43840,UP-2014-2460,30-10-2014,04-11-2014,Second Class,MF-8250,Monica Federle,OFF-ACC-10001285,Office Supplies,Binders,"Acco Index Tab, Clear",17.16,2,0.0,2.7,1.99,Medium
43841,UP-2014-2460,30-10-2014,04-11-2014,Second Class,MF-8250,Monica Federle,OFF-TEN-10003948,Office Supplies,Storage,"Tenex Box, Blue",16.5,1,0.0,4.11,0.79,Medium
43842,UP-2014-2460,30-10-2014,04-11-2014,Second Class,MF-8250,Monica Federle,TEC-KON-10004735,Technology,Machines,"Konica Card Printer, White",694.32,4,0.0,180.48,45.65,Medium
43843,SF-2014-4320,28-09-2014,01-10-2014,First Class,TT-11265,Tim Taslimi,OFF-WIL-10000979,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Recycled",19.56,4,0.0,4.68,0.39,Medium
43844,SF-2014-4320,28-09-2014,01-10-2014,First Class,TT-11265,Tim Taslimi,FUR-ADV-10004718,Furniture,Furnishings,"Advantus Light Bulb, Duo Pack",40.26,2,0.0,8.04,1.45,Medium
43845,CA-2014-9470,23-06-2014,25-06-2014,Second Class,SH-10395,Shahid Hopkins,OFF-ACC-10003636,Office Supplies,Binders,"Acco Binding Machine, Durable",52.59,1,0.0,12.6,9.62,High
43846,CA-2014-9470,23-06-2014,25-06-2014,Second Class,SH-10395,Shahid Hopkins,OFF-ADV-10000308,Office Supplies,Fasteners,"Advantus Push Pins, 12 Pack",13.86,1,0.0,4.83,1.63,High
43847,UP-2012-1240,18-08-2012,22-08-2012,Standard Class,SJ-10125,Sanjit Jacobs,OFF-IBI-10003422,Office Supplies,Binders,"Ibico Binder, Durable",16.98,1,0.0,0.48,1.17,High
43848,UP-2012-1240,18-08-2012,22-08-2012,Standard Class,SJ-10125,Sanjit Jacobs,TEC-KON-10001624,Technology,Machines,"Konica Receipt Printer, Durable",122.37,1,0.0,35.46,20.54,High
43849,UP-2012-1240,18-08-2012,22-08-2012,Standard Class,SJ-10125,Sanjit Jacobs,FUR-RUB-10002945,Furniture,Furnishings,"Rubbermaid Photo Frame, Duo Pack",51.81,1,0.0,18.63,7.54,High
43850,SA-2014-6030,02-09-2014,06-09-2014,Standard Class,AR-825,Anthony Rawles,OFF-BOS-10003113,Office Supplies,Art,"Boston Pens, Water Color",17.4,1,0.0,1.56,2.72,High
43851,RS-2014-3790,17-12-2014,20-12-2014,Second Class,DP-3000,Darren Powers,OFF-TEN-10000794,Office Supplies,Storage,"Tenex Shelving, Wire Frame",53.73,1,0.0,6.42,0.04,Medium
43852,RS-2014-3790,17-12-2014,20-12-2014,Second Class,DP-3000,Darren Powers,OFF-BIN-10003089,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",16.86,1,0.0,6.06,0.4,Medium
43853,RS-2014-3790,17-12-2014,20-12-2014,Second Class,DP-3000,Darren Powers,TEC-APP-10002966,Technology,Phones,"Apple Smart Phone, Full Size",637.5,1,0.0,178.5,91.69,Medium
43854,RS-2014-3790,17-12-2014,20-12-2014,Second Class,DP-3000,Darren Powers,FUR-ADV-10000571,Furniture,Furnishings,"Advantus Frame, Erganomic",219.48,2,0.0,70.2,28.76,Medium
43855,RS-2014-1900,17-06-2014,21-06-2014,Second Class,JD-6060,Julia Dunbar,OFF-HON-10001723,Office Supplies,Labels,"Hon Color Coded Labels, 5000 Label Set",13.2,1,0.0,0.0,0.36,Medium
43856,RS-2014-1900,17-06-2014,21-06-2014,Second Class,JD-6060,Julia Dunbar,OFF-EAT-10004051,Office Supplies,Paper,"Eaton Memo Slips, Recycled",13.65,1,0.0,2.85,0.5,Medium
43857,SA-2013-3560,30-09-2013,04-10-2013,Standard Class,JL-5130,Jack Lebron,OFF-TEN-10003211,Office Supplies,Storage,"Tenex Box, Wire Frame",15.57,1,0.0,7.14,0.95,High
43858,SA-2013-3560,30-09-2013,04-10-2013,Standard Class,JL-5130,Jack Lebron,OFF-CAM-10002159,Office Supplies,Envelopes,"Cameo Manila Envelope, with clear poly window",61.08,2,0.0,29.88,6.33,High
43859,TU-2013-2860,17-12-2013,24-12-2013,Standard Class,TH-11235,Tiffany House,FUR-IKE-10003642,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Pine",57.516,1,0.6,-81.984,3.36,Medium
43860,TU-2011-4000,18-08-2011,24-08-2011,Standard Class,YS-11880,Yana Sorensen,OFF-ACC-10004538,Office Supplies,Binders,"Acco Binder Covers, Recycled",5.472,1,0.6,-4.128,0.19,Medium
43861,TU-2014-6860,22-08-2014,28-08-2014,Standard Class,MS-7830,Melanie Seite,TEC-LOG-10001123,Technology,Accessories,"Logitech Memory Card, Bluetooth",165.408,4,0.6,-190.272,11.89,Medium
43862,TU-2014-6860,22-08-2014,28-08-2014,Standard Class,MS-7830,Melanie Seite,TEC-BRO-10000663,Technology,Copiers,"Brother Fax and Copier, Color",77.172,1,0.6,-69.468,4.75,Medium
43863,TU-2014-6860,22-08-2014,28-08-2014,Standard Class,MS-7830,Melanie Seite,OFF-STA-10002654,Office Supplies,Art,"Stanley Pencil Sharpener, Fluorescent",9.912,1,0.6,-6.948,0.62,Medium
43864,TU-2014-6860,22-08-2014,28-08-2014,Standard Class,MS-7830,Melanie Seite,OFF-FIS-10002784,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",14.208,1,0.6,-8.892,0.91,Medium
43865,SA-2014-7520,18-07-2014,21-07-2014,Second Class,FH-4365,Fred Hopkins,OFF-TEN-10003148,Office Supplies,Storage,"Tenex Lockers, Single Width",816.72,4,0.0,48.96,84.97,Medium
43866,TU-2012-8330,05-07-2012,05-07-2012,Same Day,LS-6945,Linda Southworth,OFF-ROG-10004646,Office Supplies,Storage,"Rogers File Cart, Blue",56.268,1,0.6,-83.022,6.8,Medium
43867,TU-2012-8330,05-07-2012,05-07-2012,Same Day,LS-6945,Linda Southworth,TEC-APP-10004912,Technology,Phones,"Apple Speaker Phone, with Caller ID",295.92,6,0.6,-259.02,34.26,Medium
43868,TU-2012-8330,05-07-2012,05-07-2012,Same Day,LS-6945,Linda Southworth,TEC-HP -10003894,Technology,Copiers,"HP Wireless Fax, Laser",144.084,1,0.6,-194.526,29.28,Medium
43869,CG-2014-6270,22-10-2014,25-10-2014,First Class,RD-9720,Roger Demir,OFF-BIC-10003800,Office Supplies,Art,"BIC Pencil Sharpener, Blue",29.01,1,0.0,11.88,5.81,High
43870,CG-2014-6270,22-10-2014,25-10-2014,First Class,RD-9720,Roger Demir,OFF-WIL-10000390,Office Supplies,Binders,"Wilson Jones Binder, Durable",58.08,4,0.0,2.28,10.0,High
43871,CG-2014-6270,22-10-2014,25-10-2014,First Class,RD-9720,Roger Demir,TEC-MOT-10002689,Technology,Phones,"Motorola Headset, Cordless",165.18,2,0.0,52.8,27.44,High
43872,PL-2013-8940,15-04-2013,19-04-2013,Standard Class,CJ-1875,Carl Jackson,TEC-HP -10004801,Technology,Copiers,"HP Personal Copier, High-Speed",244.98,2,0.0,63.66,17.02,Medium
43873,NI-2011-9200,30-01-2011,31-01-2011,First Class,AG-900,Arthur Gainer,OFF-IBI-10001772,Office Supplies,Binders,"Ibico Index Tab, Clear",5.022,2,0.7,-5.538,1.01,Critical
43874,NI-2011-9200,30-01-2011,31-01-2011,First Class,AG-900,Arthur Gainer,OFF-HON-10001204,Office Supplies,Labels,"Hon Color Coded Labels, Alphabetical",3.789,1,0.7,-8.601,0.6,Critical
43875,AG-2014-2360,01-01-2014,06-01-2014,Standard Class,JE-5475,Jeremy Ellison,OFF-CAM-10003933,Office Supplies,Envelopes,"Cameo Business Envelopes, Recycled",19.35,1,0.0,2.1,2.75,High
43876,CA-2014-6280,20-10-2014,22-10-2014,First Class,JD-5895,Jonathan Doherty,TEC-STA-10004181,Technology,Machines,"StarTech Inkjet, Durable",300.18,1,0.0,33.0,95.49,Critical
43877,CA-2014-6280,20-10-2014,22-10-2014,First Class,JD-5895,Jonathan Doherty,OFF-BOS-10000363,Office Supplies,Art,"Boston Pencil Sharpener, Water Color",116.88,4,0.0,15.12,11.19,Critical
43878,CA-2014-6280,20-10-2014,22-10-2014,First Class,JD-5895,Jonathan Doherty,FUR-BUS-10002639,Furniture,Bookcases,"Bush Corner Shelving, Mobile",253.02,2,0.0,106.26,76.25,Critical
43879,CA-2014-6280,20-10-2014,22-10-2014,First Class,JD-5895,Jonathan Doherty,OFF-WIL-10001069,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Clear",3.99,1,0.0,0.42,0.54,Critical
43880,CA-2014-6280,20-10-2014,22-10-2014,First Class,JD-5895,Jonathan Doherty,OFF-CAR-10003030,Office Supplies,Binders,"Cardinal Index Tab, Economy",8.76,1,0.0,4.02,1.0,Critical
43881,CA-2014-6280,20-10-2014,22-10-2014,First Class,JD-5895,Jonathan Doherty,OFF-CUI-10000105,Office Supplies,Appliances,"Cuisinart Microwave, Black",277.89,1,0.0,13.89,72.6,Critical
43882,NI-2011-9390,18-08-2011,22-08-2011,Standard Class,DC-2850,Dan Campbell,TEC-ENE-10000690,Technology,Accessories,"Enermax Keyboard, USB",100.404,4,0.7,-123.876,0.26,Medium
43883,TU-2014-9000,13-01-2014,16-01-2014,Second Class,CB-2535,Claudia Bergmann,OFF-BOS-10002340,Office Supplies,Art,"Boston Markers, Blue",10.548,1,0.6,-5.022,1.83,Medium
43884,TU-2014-9000,13-01-2014,16-01-2014,Second Class,CB-2535,Claudia Bergmann,OFF-SAN-10001345,Office Supplies,Art,"Sanford Canvas, Water Color",21.48,1,0.6,-32.22,0.27,Medium
43885,NI-2012-8210,25-09-2012,29-09-2012,Standard Class,SV-10935,Susan Vittorini,TEC-NOK-10004278,Technology,Phones,"Nokia Signal Booster, Full Size",41.337,1,0.7,-67.533,4.48,Medium
43886,NI-2012-8210,25-09-2012,29-09-2012,Standard Class,SV-10935,Susan Vittorini,OFF-BIN-10001274,Office Supplies,Art,"Binney & Smith Pens, Blue",3.582,1,0.7,-3.348,0.33,Medium
43887,NI-2012-8210,25-09-2012,29-09-2012,Standard Class,SV-10935,Susan Vittorini,TEC-EPS-10003277,Technology,Machines,"Epson Printer, White",78.309,1,0.7,-172.281,8.24,Medium
43888,NI-2012-8210,25-09-2012,29-09-2012,Standard Class,SV-10935,Susan Vittorini,OFF-XER-10000482,Office Supplies,Paper,"Xerox Note Cards, Multicolor",16.668,2,0.7,-25.032,1.1,Medium
43889,NI-2013-7730,21-11-2013,24-11-2013,First Class,SA-10830,Sue Ann Reed,TEC-HEW-10001710,Technology,Copiers,"Hewlett Ink, Laser",44.604,1,0.7,-86.256,8.97,High
43890,NI-2014-4870,02-08-2014,05-08-2014,First Class,FM-4290,Frank Merwin,OFF-SAN-10004420,Office Supplies,Art,"Sanford Sketch Pad, Water Color",29.196,2,0.7,-22.404,4.97,High
43891,NI-2014-4870,02-08-2014,05-08-2014,First Class,FM-4290,Frank Merwin,OFF-BIN-10002407,Office Supplies,Art,"Binney & Smith Highlighters, Water Color",5.931,1,0.7,-5.559,1.2,High
43892,SA-2013-2010,14-09-2013,18-09-2013,Standard Class,BD-1620,Brian DeCherney,FUR-ELD-10003828,Furniture,Furnishings,"Eldon Light Bulb, Erganomic",23.82,1,0.0,2.85,1.91,Medium
43893,TZ-2011-1130,01-11-2011,03-11-2011,Second Class,CM-1815,Candace McMahon,TEC-STA-10000546,Technology,Machines,"StarTech Calculator, Red",200.394,6,0.1,11.034,37.24,High
43894,TU-2011-8870,08-06-2011,11-06-2011,First Class,AA-315,Alex Avila,OFF-SME-10001718,Office Supplies,Storage,"Smead Box, Industrial",4.5,1,0.6,-5.85,0.71,High
43895,RO-2014-9080,18-03-2014,23-03-2014,Standard Class,PH-8790,Patricia Hirasaki,OFF-STO-10002042,Office Supplies,Fasteners,"Stockwell Staples, Metal",10.53,1,0.0,2.82,0.81,Medium
43896,IZ-2014-5510,06-06-2014,06-06-2014,Same Day,EH-4125,Eugene Hildebrand,TEC-LOG-10003634,Technology,Accessories,"Logitech Numeric Keypad, Programmable",191.28,4,0.0,24.84,16.06,Medium
43897,IS-2014-3300,06-12-2014,09-12-2014,First Class,ND-8460,Neil Ducich,OFF-TEN-10004270,Office Supplies,Storage,"Tenex File Cart, Single Width",134.16,1,0.0,12.06,18.45,Medium
43898,SF-2011-4820,06-06-2011,08-06-2011,Second Class,GW-4605,Giulietta Weimer,TEC-NOK-10000784,Technology,Phones,"Nokia Speaker Phone, Cordless",252.0,2,0.0,108.36,43.58,High
43899,IR-2014-9630,18-09-2014,22-09-2014,Standard Class,LW-6990,Lindsay Williams,OFF-EAT-10004979,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",46.59,1,0.0,22.35,3.42,Medium
43900,IR-2014-9630,18-09-2014,22-09-2014,Standard Class,LW-6990,Lindsay Williams,OFF-KLE-10003497,Office Supplies,Supplies,"Kleencut Box Cutter, Steel",272.4,8,0.0,43.44,15.79,Medium
43901,PL-2014-2250,23-10-2014,25-10-2014,Second Class,AG-495,Andrew Gjertsen,OFF-OIC-10000492,Office Supplies,Fasteners,"OIC Push Pins, 12 Pack",14.34,1,0.0,5.85,4.45,Critical
43902,IR-2014-220,12-04-2014,19-04-2014,Standard Class,NS-8640,Noel Staavos,TEC-OKI-10004199,Technology,Machines,"Okidata Receipt Printer, White",121.32,1,0.0,7.26,10.03,Medium
43903,NI-2014-6650,27-09-2014,01-10-2014,Standard Class,RE-9450,Richard Eichhorn,OFF-OIC-10001477,Office Supplies,Fasteners,"OIC Push Pins, Bulk Pack",4.473,1,0.7,-7.317,0.3,Medium
43904,NI-2014-6650,27-09-2014,01-10-2014,Standard Class,RE-9450,Richard Eichhorn,OFF-ACM-10002045,Office Supplies,Supplies,"Acme Shears, High Speed",14.976,1,0.7,-9.984,1.11,Medium
43905,NI-2014-6650,27-09-2014,01-10-2014,Standard Class,RE-9450,Richard Eichhorn,TEC-STA-10001487,Technology,Machines,"StarTech Calculator, White",11.511,1,0.7,-26.109,0.76,Medium
43906,NI-2014-6650,27-09-2014,01-10-2014,Standard Class,RE-9450,Richard Eichhorn,TEC-APP-10001586,Technology,Phones,"Apple Speaker Phone, VoIP",37.017,1,0.7,-37.023,2.23,Medium
43907,RS-2012-3460,16-01-2012,22-01-2012,Standard Class,FO-4305,Frank Olsen,TEC-OKI-10003050,Technology,Machines,"Okidata Card Printer, White",1045.44,6,0.0,355.32,42.92,Medium
43908,ZI-2012-5310,18-01-2012,18-01-2012,Same Day,LC-6885,Lena Creighton,OFF-FIS-10002784,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",10.656,1,0.7,-12.444,2.89,High
43909,ZI-2012-5310,18-01-2012,18-01-2012,Same Day,LC-6885,Lena Creighton,OFF-TEN-10004194,Office Supplies,Storage,"Tenex File Cart, Single Width",161.532,4,0.7,-123.948,20.45,High
43910,ZI-2012-5310,18-01-2012,18-01-2012,Same Day,LC-6885,Lena Creighton,OFF-KLE-10000228,Office Supplies,Supplies,"Kleencut Shears, High Speed",56.124,4,0.7,-50.556,12.77,High
43911,ZI-2012-5310,18-01-2012,18-01-2012,Same Day,LC-6885,Lena Creighton,OFF-SAN-10002323,Office Supplies,Art,"Sanford Sketch Pad, Fluorescent",112.176,8,0.7,-86.064,26.84,High
43912,UP-2014-2150,03-07-2014,10-07-2014,Standard Class,RB-9795,Ross Baird,OFF-ACC-10003788,Office Supplies,Binders,"Acco Hole Reinforcements, Clear",6.12,1,0.0,0.24,0.34,Medium
43913,PL-2014-920,29-09-2014,03-10-2014,Standard Class,BH-1710,Brosina Hoffman,OFF-WIL-10002593,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",6.03,1,0.0,1.86,0.89,High
43914,PL-2014-920,29-09-2014,03-10-2014,Standard Class,BH-1710,Brosina Hoffman,TEC-CIS-10002598,Technology,Phones,"Cisco Audio Dock, with Caller ID",182.07,1,0.0,40.05,16.18,High
