Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
33475,CA-2013-125738,16-10-2013,22-10-2013,Standard Class,PB-18805,Patrick Bzostek,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0.0,32.936,1.26,Medium
33476,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,0.2,30.8966,3.59,Medium
33477,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0.0,22.2,1.06,Medium
33478,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,36.63,Medium
33479,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,0.0,1159.9855,286.44,Medium
33480,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0.0,21.9945,17.79,Medium
33481,CA-2013-128818,08-05-2013,12-05-2013,Standard Class,CJ-12010,Caroline Jumper,FUR-FU-10001940,Furniture,Furnishings,Staples,63.68,8,0.0,28.0192,4.13,Medium
33482,CA-2014-124576,02-08-2014,05-08-2014,Second Class,HK-14890,Heather Kirkland,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274,6.43,Critical
33483,CA-2013-101378,15-07-2013,15-07-2013,Same Day,RH-19600,Rob Haberlin,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,1.95,High
33484,CA-2014-143063,11-08-2014,16-08-2014,Standard Class,IL-15100,Ivan Liston,OFF-EN-10003134,Office Supplies,Envelopes,Staples,70.08,6,0.0,35.04,4.54,Medium
33485,CA-2014-143063,11-08-2014,16-08-2014,Standard Class,IL-15100,Ivan Liston,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2,0.0,25.473,11.92,Medium
33486,CA-2014-143063,11-08-2014,16-08-2014,Standard Class,IL-15100,Ivan Liston,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.49,9,0.0,378.1674,141.37,Medium
33487,CA-2013-118913,26-06-2013,30-06-2013,Standard Class,AS-10240,Alan Shonely,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0.0,17.0268,4.29,Medium
33488,CA-2013-128412,11-12-2013,18-12-2013,Standard Class,AP-10915,Arthur Prichep,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,21.6,Low
33489,CA-2013-128412,11-12-2013,18-12-2013,Standard Class,AP-10915,Arthur Prichep,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0.0,22.869,7.15,Low
33490,CA-2013-128412,11-12-2013,18-12-2013,Standard Class,AP-10915,Arthur Prichep,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,0.0,55.764,12.44,Low
33491,CA-2013-128412,11-12-2013,18-12-2013,Standard Class,AP-10915,Arthur Prichep,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0.0,12.285,3.3,Low
33492,CA-2013-128412,11-12-2013,18-12-2013,Standard Class,AP-10915,Arthur Prichep,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025,3.25,Low
33493,CA-2013-136483,02-12-2013,07-12-2013,Standard Class,AG-10390,Allen Goldenen,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116,0.29,Medium
33494,CA-2011-163013,28-11-2011,04-12-2011,Standard Class,BF-11080,Bart Folk,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0.0,3.9609,0.94,Medium
33495,CA-2012-135363,28-03-2012,02-04-2012,Standard Class,CK-12205,Chloris Kastensmidt,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,0.96,Medium
33496,CA-2012-135363,28-03-2012,02-04-2012,Standard Class,CK-12205,Chloris Kastensmidt,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232,1,0.2,1.7004,0.35,Medium
33497,US-2011-165659,01-06-2011,06-06-2011,Standard Class,LT-17110,Liz Thompson,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,2.68,High
33498,US-2011-165659,01-06-2011,06-06-2011,Standard Class,LT-17110,Liz Thompson,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,7,0.0,229.3018,112.32,High
33499,CA-2012-138002,06-09-2012,12-09-2012,Standard Class,BT-11305,Beth Thompson,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.096,2,0.2,2.1336,0.2,Medium
33500,CA-2012-138002,06-09-2012,12-09-2012,Standard Class,BT-11305,Beth Thompson,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,11.34,Medium
33501,CA-2012-128860,29-06-2012,05-07-2012,Standard Class,SC-20725,Steven Cartwright,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1,0.2,1.7591,0.94,Medium
33502,CA-2013-164350,11-09-2013,13-09-2013,Second Class,CG-12040,Catherine Glotzbach,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445,9.67,Critical
33503,US-2011-103905,14-07-2011,20-07-2011,Standard Class,AW-10930,Arthur Wiediger,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,7,0.8,-46.3946,3.47,Low
33504,US-2011-103905,14-07-2011,20-07-2011,Standard Class,AW-10930,Arthur Wiediger,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272,4,0.2,3.8272,2.03,Low
33505,CA-2012-129854,22-08-2012,26-08-2012,Standard Class,RB-19705,Roger Barcio,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4,0.0,7.5992,1.97,High
33506,CA-2011-125556,14-11-2011,16-11-2011,Second Class,ML-17410,Maris LaWare,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,0.0,233.2204,155.23,Critical
33507,CA-2011-125556,14-11-2011,16-11-2011,Second Class,ML-17410,Maris LaWare,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10,0.0,21.024,16.05,Critical
33508,CA-2013-162313,28-11-2013,01-12-2013,First Class,VB-21745,Victoria Brennan,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,14.1,Medium
33509,CA-2014-107874,22-11-2014,26-11-2014,Standard Class,SW-20275,Scott Williamson,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,2.44,High
33510,CA-2014-129378,02-10-2014,03-10-2014,First Class,NS-18505,Neola Schneider,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.44,1,0.2,0.504,0.28,High
33511,CA-2014-129378,02-10-2014,03-10-2014,First Class,NS-18505,Neola Schneider,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,61.776,13,0.2,20.8494,8.74,High
33512,CA-2014-129378,02-10-2014,03-10-2014,First Class,NS-18505,Neola Schneider,OFF-AP-10000576,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",241.96,2,0.0,60.49,41.79,High
33513,CA-2014-129378,02-10-2014,03-10-2014,First Class,NS-18505,Neola Schneider,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",108.608,4,0.2,9.5032,3.7,High
33514,CA-2011-151953,20-09-2011,25-09-2011,Standard Class,DB-13555,Dorothy Badders,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,2.816,2,0.2,0.9856,0.26,Medium
33515,CA-2014-130841,29-07-2014,02-08-2014,Standard Class,MH-17620,Matt Hagelstein,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,9.984,4,0.2,3.6192,1.08,High
33516,CA-2014-130841,29-07-2014,02-08-2014,Standard Class,MH-17620,Matt Hagelstein,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,14.98,1,0.0,4.1944,1.62,High
33517,CA-2014-130841,29-07-2014,02-08-2014,Standard Class,MH-17620,Matt Hagelstein,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,1145.6,4,0.2,100.24,144.85,High
33518,CA-2012-131884,06-12-2012,06-12-2012,Same Day,DK-13375,Dennis Kane,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX ConferenceÊphone,485.94,2,0.4,-89.089,122.2,High
33519,CA-2012-131884,06-12-2012,06-12-2012,Same Day,DK-13375,Dennis Kane,OFF-AR-10004078,Office Supplies,Art,Newell 312,37.376,8,0.2,4.672,12.65,High
33520,CA-2012-131884,06-12-2012,06-12-2012,Same Day,DK-13375,Dennis Kane,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,70.686,1,0.3,-24.2352,15.15,High
33521,CA-2014-121909,01-08-2014,06-08-2014,Standard Class,EA-14035,Erin Ashbrook,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,54.816,3,0.2,17.8152,2.07,Medium
33522,CA-2013-106383,20-03-2013,22-03-2013,Second Class,BT-11440,Bobby Trafton,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",72.294,1,0.7,-98.8018,11.9,High
33523,CA-2014-130771,30-07-2014,04-08-2014,Standard Class,LA-16780,Laura Armstrong,OFF-FA-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,2.896,2,0.2,0.4706,0.14,Medium
33524,CA-2014-130771,30-07-2014,04-08-2014,Standard Class,LA-16780,Laura Armstrong,TEC-PH-10002496,Technology,Phones,Cisco SPA301,124.792,1,0.2,15.599,1.68,Medium
33525,CA-2013-139157,02-10-2013,06-10-2013,Standard Class,GM-14680,Greg Matthias,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",330.588,1,0.4,-115.7058,20.49,Medium
33526,CA-2011-128055,31-03-2011,05-04-2011,Standard Class,AA-10315,Alex Avila,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,673.568,2,0.2,252.588,54.96,Medium
33527,CA-2011-128055,31-03-2011,05-04-2011,Standard Class,AA-10315,Alex Avila,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,52.98,2,0.0,14.8344,3.17,Medium
33528,CA-2014-157091,27-06-2014,02-07-2014,Standard Class,DB-13405,Denny Blanton,FUR-FU-10000293,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.0,31.587,40.08,High
33529,CA-2014-132122,10-07-2014,15-07-2014,Standard Class,JH-15820,John Huston,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,0.2,14.3075,11.53,High
33530,CA-2012-123232,14-12-2012,16-12-2012,Second Class,DJ-13630,Doug Jacobs,TEC-PH-10001051,Technology,Phones,HTC One,319.968,4,0.2,35.9964,79.8,Critical
33531,CA-2014-104066,06-12-2014,11-12-2014,Standard Class,QJ-19255,Quincy Jones,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,205.03,7,0.0,67.6599,9.36,Medium
33532,CA-2012-145849,15-09-2012,17-09-2012,Second Class,CT-11995,Carol Triggs,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,190.86,2,0.0,11.4516,0.49,High
33533,CA-2012-145849,15-09-2012,17-09-2012,Second Class,CT-11995,Carol Triggs,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,24.32,8,0.0,8.2688,3.73,High
33534,CA-2013-122322,16-07-2013,22-07-2013,Standard Class,RH-19510,Rick Huthwaite,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,44.4,5,0.0,12.432,5.54,Medium
33535,CA-2014-166849,21-04-2014,27-04-2014,Standard Class,SJ-20125,Sanjit Jacobs,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,44.4,2,0.6,-52.17,1.97,Medium
33536,CA-2013-146633,16-11-2013,18-11-2013,Second Class,TG-21310,Toby Gnade,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,1016.792,1,0.2,381.297,363.87,Critical
33537,CA-2013-146633,16-11-2013,18-11-2013,Second Class,TG-21310,Toby Gnade,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,38.136,7,0.2,13.3476,7.22,Critical
33538,US-2013-126893,27-11-2013,02-12-2013,Standard Class,CT-11995,Carol Triggs,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,494.982,3,0.4,-115.4958,89.14,High
33539,CA-2014-103380,22-11-2014,26-11-2014,Standard Class,BF-11005,Barry Franz,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,56.56,2,0.0,15.2712,5.7,Medium
33540,CA-2014-103380,22-11-2014,26-11-2014,Standard Class,BF-11005,Barry Franz,OFF-AR-10003856,Office Supplies,Art,Newell 344,5.56,2,0.0,1.4456,0.4,Medium
33541,CA-2014-103380,22-11-2014,26-11-2014,Standard Class,BF-11005,Barry Franz,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,9.02,2,0.0,3.5178,0.26,Medium
33542,CA-2014-103380,22-11-2014,26-11-2014,Standard Class,BF-11005,Barry Franz,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",8.62,1,0.0,2.2412,0.73,Medium
33543,CA-2014-103380,22-11-2014,26-11-2014,Standard Class,BF-11005,Barry Franz,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,49.4982,53.51,Medium
33544,CA-2012-116092,15-02-2012,18-02-2012,Second Class,JM-16195,Justin MacKendrick,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,13.36,2,0.0,6.4128,1.0,Medium
33545,CA-2012-116092,15-02-2012,18-02-2012,Second Class,JM-16195,Justin MacKendrick,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,4.63,Medium
33546,CA-2012-116092,15-02-2012,18-02-2012,Second Class,JM-16195,Justin MacKendrick,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,5,0.2,4.176,1.98,Medium
33547,CA-2012-116092,15-02-2012,18-02-2012,Second Class,JM-16195,Justin MacKendrick,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,541.44,6,0.0,157.0176,43.71,Medium
33548,CA-2012-116092,15-02-2012,18-02-2012,Second Class,JM-16195,Justin MacKendrick,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,19.44,3,0.0,9.3312,0.06,Medium
33549,CA-2013-117849,16-04-2013,18-04-2013,Second Class,JK-16120,Julie Kriz,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0.0,68.976,18.75,High
33550,CA-2012-169201,28-09-2012,01-10-2012,First Class,HG-14965,Henry Goldwyn,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,43.26,3,0.0,14.2758,12.13,Critical
33551,CA-2012-169201,28-09-2012,01-10-2012,First Class,HG-14965,Henry Goldwyn,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,43.56,2,0.0,15.246,17.63,Critical
33552,CA-2013-164091,18-09-2013,23-09-2013,Standard Class,LA-16780,Laura Armstrong,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85,3,0.0,131.355,13.43,Medium
33553,CA-2013-164091,18-09-2013,23-09-2013,Standard Class,LA-16780,Laura Armstrong,FUR-FU-10004952,Furniture,Furnishings,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",109.48,2,0.0,33.9388,9.78,Medium
33554,CA-2014-105214,17-06-2014,20-06-2014,First Class,TS-21610,Troy Staebel,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,7,0.2,90.972,251.88,Medium
33555,CA-2014-105214,17-06-2014,20-06-2014,First Class,TS-21610,Troy Staebel,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",18.54,2,0.0,8.7138,0.07,Medium
33556,CA-2012-117611,08-11-2012,10-11-2012,Second Class,MZ-17335,Maria Zettner,OFF-FA-10002280,Office Supplies,Fasteners,Advantus Plastic Paper Clips,5.0,1,0.0,2.4,0.69,Critical
33557,CA-2012-117611,08-11-2012,10-11-2012,Second Class,MZ-17335,Maria Zettner,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3,0.0,66.9546,90.18,Critical
33558,US-2012-137960,18-12-2012,18-12-2012,Same Day,MW-18220,Mitch Webber,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USBÊFlash Drive ImationÊCorp,166.24,1,0.0,24.936,33.78,Medium
33559,CA-2014-122994,07-02-2014,10-02-2014,First Class,MV-17485,Mark Van Huff,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",359.97,3,0.0,79.1934,25.28,High
33560,CA-2013-131065,15-11-2013,17-11-2013,Second Class,AA-10375,Allen Armold,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,499.98,2,0.0,114.9954,139.02,Critical
33561,CA-2013-131065,15-11-2013,17-11-2013,Second Class,AA-10375,Allen Armold,OFF-PA-10002479,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),5.28,1,0.0,2.376,1.75,Critical
33562,CA-2013-131065,15-11-2013,17-11-2013,Second Class,AA-10375,Allen Armold,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",8.26,2,0.0,3.8822,1.24,Critical
33563,CA-2014-149146,13-10-2014,13-10-2014,Same Day,SM-20320,Sean Miller,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,7.968,2,0.2,2.6892,0.76,Medium
33564,CA-2014-137470,18-09-2014,18-09-2014,Same Day,TP-21415,Tom Prescott,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,2,0.0,6.3504,1.07,High
33565,CA-2014-105480,21-12-2014,27-12-2014,Standard Class,DK-13225,Dean Katz,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,1,0.0,3.1104,0.32,Medium
33566,CA-2014-105480,21-12-2014,27-12-2014,Standard Class,DK-13225,Dean Katz,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,6.984,1,0.2,2.3571,0.31,Medium
33567,CA-2014-164917,03-12-2014,08-12-2014,Standard Class,MK-17905,Michael Kennedy,OFF-AR-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,47.96,5,0.2,4.1965,3.1,Medium
33568,CA-2012-102036,21-09-2012,27-09-2012,Standard Class,CS-12130,Chad Sievert,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,199.74,6,0.0,47.9376,20.56,Medium
33569,CA-2012-142944,06-03-2012,11-03-2012,Standard Class,JL-15850,John Lucas,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,435.26,7,0.0,95.7572,10.96,Medium
33570,CA-2012-142944,06-03-2012,11-03-2012,Standard Class,JL-15850,John Lucas,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,1119.984,2,0.2,377.9946,40.56,Medium
33571,CA-2011-157882,03-10-2011,08-10-2011,Second Class,AR-10405,Allen Rosenblatt,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,143.432,1,0.2,3.5858,14.91,Medium
33572,CA-2011-157882,03-10-2011,08-10-2011,Second Class,AR-10405,Allen Rosenblatt,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,9.27,Medium
33573,CA-2011-104283,27-06-2011,01-07-2011,Standard Class,LM-17065,Liz MacKendrick,OFF-ST-10004337,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",306.2,5,0.0,0.0,17.15,Medium
33574,CA-2011-104283,27-06-2011,01-07-2011,Standard Class,LM-17065,Liz MacKendrick,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,85.98,1,0.0,22.3548,6.9,Medium
33575,CA-2011-104283,27-06-2011,01-07-2011,Standard Class,LM-17065,Liz MacKendrick,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,4,0.0,53.7504,10.79,Medium
33576,CA-2014-142622,31-10-2014,03-11-2014,First Class,JK-15625,Jim Karlsson,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,97.568,2,0.2,-6.098,31.4,Medium
33577,CA-2014-142622,31-10-2014,03-11-2014,First Class,JK-15625,Jim Karlsson,FUR-CH-10004289,Furniture,Chairs,Global Super Steno Chair,614.272,8,0.2,-23.0352,104.98,Medium
33578,CA-2014-142622,31-10-2014,03-11-2014,First Class,JK-15625,Jim Karlsson,FUR-BO-10004467,Furniture,Bookcases,Bestar Classic Bookcase,199.98,2,0.0,37.9962,10.63,Medium
33579,CA-2013-132143,04-09-2013,06-09-2013,First Class,FM-14215,Filia McAdams,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16Ó x 11Ó",48.16,7,0.0,22.1536,7.63,Medium
33580,CA-2012-153108,05-03-2012,09-03-2012,Standard Class,SF-20200,Sarah Foster,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,23.92,2,0.0,6.6976,1.34,Medium
33581,CA-2012-153108,05-03-2012,09-03-2012,Standard Class,SF-20200,Sarah Foster,OFF-AP-10002222,Office Supplies,Appliances,Staples,60.69,7,0.0,16.3863,6.37,Medium
33582,CA-2013-112676,06-05-2013,09-05-2013,First Class,PJ-18835,Patrick Jones,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14.352,3,0.2,5.2026,2.47,Medium
33583,CA-2014-165687,18-11-2014,24-11-2014,Standard Class,CS-12355,Christine Sundaresam,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35.04,2,0.0,12.264,3.45,Low
33584,US-2014-112928,02-06-2014,06-06-2014,Second Class,BB-10990,Barry Blumstein,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",17.48,5,0.2,1.311,1.87,High
33585,CA-2014-143343,11-06-2014,14-06-2014,First Class,BW-11200,Ben Wallace,OFF-AR-10002375,Office Supplies,Art,Newell 351,16.4,5,0.0,4.756,1.49,Medium
33586,CA-2014-115154,09-01-2014,12-01-2014,First Class,RS-19420,Ricardo Sperren,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,892.98,2,0.0,80.3682,136.24,Medium
33587,CA-2012-149342,20-04-2012,25-04-2012,Standard Class,TS-21160,Theresa Swint,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,287.97,3,0.0,77.7519,19.91,Medium
33588,CA-2012-149342,20-04-2012,25-04-2012,Standard Class,TS-21160,Theresa Swint,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",595.38,6,0.0,297.69,31.68,Medium
33589,CA-2012-149342,20-04-2012,25-04-2012,Standard Class,TS-21160,Theresa Swint,OFF-PA-10001166,Office Supplies,Paper,Xerox 2,12.96,2,0.0,6.2208,0.87,Medium
33590,CA-2012-130995,01-11-2012,06-11-2012,Standard Class,QJ-19255,Quincy Jones,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,4.95,1,0.0,1.3365,0.4,Medium
33591,CA-2014-127929,24-12-2014,28-12-2014,Standard Class,FM-14215,Filia McAdams,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",181.95,3,0.0,38.2095,10.2,Medium
33592,CA-2012-113145,01-11-2012,05-11-2012,Standard Class,VD-21670,Valerie Dominguez,OFF-PA-10002659,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,13.52,4,0.0,6.2192,0.89,Medium
33593,CA-2012-113145,01-11-2012,05-11-2012,Standard Class,VD-21670,Valerie Dominguez,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",259.7,5,0.0,106.477,24.3,Medium
33594,CA-2012-113145,01-11-2012,05-11-2012,Standard Class,VD-21670,Valerie Dominguez,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,42.95,1,0.0,1.2885,2.92,Medium
33595,CA-2012-113145,01-11-2012,05-11-2012,Standard Class,VD-21670,Valerie Dominguez,TEC-AC-10001838,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,1399.93,7,0.0,601.9699,70.34,Medium
33596,CA-2012-113145,01-11-2012,05-11-2012,Standard Class,VD-21670,Valerie Dominguez,TEC-PH-10002597,Technology,Phones,Xblue XB-1670-86 X16 SmallÊOffice TelephoneÊ- Titanium,503.96,4,0.0,125.99,46.13,Medium
33597,CA-2011-162362,14-11-2011,18-11-2011,Standard Class,JL-15505,Jeremy Lonsdale,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,12.72,3,0.0,6.36,0.86,Medium
33598,CA-2011-162362,14-11-2011,18-11-2011,Standard Class,JL-15505,Jeremy Lonsdale,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,11.52,4,0.0,5.6448,0.64,Medium
33599,CA-2013-106558,17-01-2013,21-01-2013,Standard Class,DL-13495,Dionis Lloyd,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,316.0,4,0.0,31.6,21.85,Medium
