Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
22488,ID-2013-35640,27-08-2013,29-08-2013,Second Class,CR-12625,Corey Roper,FUR-BO-10000288,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",2760.345,7,0.1,-214.725,475.34,High
22489,IN-2011-40323,10-11-2011,13-11-2011,First Class,SC-20680,Steve Carroll,FUR-BO-10002990,Furniture,Bookcases,"Dania Library with Doors, Traditional",724.8,2,0.0,333.36,164.79,High
22490,IN-2014-42402,21-04-2014,21-04-2014,Same Day,TM-21010,Tamara Manning,FUR-FU-10002699,Furniture,Furnishings,"Eldon Photo Frame, Erganomic",113.46,2,0.0,28.32,8.15,Medium
22491,IN-2011-60560,25-07-2011,30-07-2011,Standard Class,ML-18265,Muhammed Lee,OFF-FA-10002247,Office Supplies,Fasteners,"Stockwell Rubber Bands, Metal",89.91,6,0.1,17.91,12.17,High
22492,IN-2011-60560,25-07-2011,30-07-2011,Standard Class,ML-18265,Muhammed Lee,OFF-LA-10004062,Office Supplies,Labels,"Hon Removable Labels, 5000 Label Set",27.702,3,0.1,11.052,3.2,High
22493,IN-2011-60560,25-07-2011,30-07-2011,Standard Class,ML-18265,Muhammed Lee,TEC-CO-10004535,Technology,Copiers,"Hewlett Fax Machine, High-Speed",1431.54,5,0.1,413.49,129.06,High
22494,IN-2014-60168,02-01-2014,06-01-2014,Standard Class,LD-16855,Lela Donovan,OFF-AR-10001266,Office Supplies,Art,"Boston Canvas, Blue",117.4716,3,0.27,17.6616,1.93,Medium
22495,IN-2014-60168,02-01-2014,06-01-2014,Standard Class,LD-16855,Lela Donovan,OFF-LA-10004614,Office Supplies,Labels,"Smead Round Labels, 5000 Label Set",19.3185,5,0.47,-7.6815,1.49,Medium
22496,IN-2013-66097,22-10-2013,26-10-2013,Standard Class,RA-19885,Ruben Ausman,OFF-BI-10004589,Office Supplies,Binders,"Avery Binding Machine, Economy",48.84,2,0.5,-35.22,1.19,Medium
22497,IN-2011-47309,31-08-2011,04-09-2011,Second Class,PW-19240,Pierre Wener,OFF-PA-10003381,Office Supplies,Paper,"Eaton Cards & Envelopes, Multicolor",93.18,2,0.0,23.28,18.01,High
22498,IN-2011-47309,31-08-2011,04-09-2011,Second Class,PW-19240,Pierre Wener,OFF-LA-10002992,Office Supplies,Labels,"Novimex Removable Labels, 5000 Label Set",39.48,4,0.0,0.36,3.77,High
22499,IN-2011-47309,31-08-2011,04-09-2011,Second Class,PW-19240,Pierre Wener,OFF-BI-10003142,Office Supplies,Binders,"Acco Binder Covers, Clear",76.68,6,0.0,0.0,12.59,High
22500,ID-2014-48387,24-04-2014,26-04-2014,First Class,QJ-19255,Quincy Jones,TEC-AC-10001664,Technology,Accessories,"SanDisk Keyboard, USB",129.8871,3,0.47,-46.6029,11.81,High
22501,ID-2014-27912,12-02-2014,16-02-2014,Standard Class,CJ-12010,Caroline Jumper,OFF-FA-10003833,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",60.1656,8,0.47,-45.4344,6.23,Medium
22502,ID-2012-53301,18-04-2012,23-04-2012,Standard Class,MC-17605,Matt Connell,FUR-CH-10000187,Furniture,Chairs,"Hon Chairmat, Red",81.0738,2,0.27,-2.2662,6.36,Medium
22503,ID-2012-53301,18-04-2012,23-04-2012,Standard Class,MC-17605,Matt Connell,FUR-TA-10001433,Furniture,Tables,"Bevis Round Table, with Bottom Storage",274.6407,1,0.47,-207.2793,10.47,Medium
22504,IN-2013-34583,24-06-2013,30-06-2013,Standard Class,DL-13330,Denise Leinenbach,OFF-EN-10002003,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",6.48,1,0.1,2.37,0.56,Medium
22505,IN-2013-34583,24-06-2013,30-06-2013,Standard Class,DL-13330,Denise Leinenbach,FUR-CH-10002247,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",2068.335,5,0.1,206.685,166.04,Medium
22506,IN-2013-34583,24-06-2013,30-06-2013,Standard Class,DL-13330,Denise Leinenbach,OFF-LA-10002107,Office Supplies,Labels,"Novimex Legal Exhibit Labels, 5000 Label Set",9.774,1,0.1,4.344,0.72,Medium
22507,IN-2013-34583,24-06-2013,30-06-2013,Standard Class,DL-13330,Denise Leinenbach,OFF-LA-10004488,Office Supplies,Labels,"Novimex Color Coded Labels, Adjustable",27.864,3,0.1,1.224,1.65,Medium
22508,IN-2013-34583,24-06-2013,30-06-2013,Standard Class,DL-13330,Denise Leinenbach,OFF-BI-10004589,Office Supplies,Binders,"Avery Binding Machine, Economy",219.78,5,0.1,9.63,5.98,Medium
22509,IN-2013-34583,24-06-2013,30-06-2013,Standard Class,DL-13330,Denise Leinenbach,OFF-BI-10004140,Office Supplies,Binders,"Cardinal Index Tab, Clear",24.192,4,0.1,9.312,0.91,Medium
22510,IN-2012-44915,18-04-2012,23-04-2012,Second Class,CV-12805,Cynthia Voltz,TEC-PH-10004221,Technology,Phones,"Samsung Speaker Phone, Cordless",1134.81,9,0.0,453.87,197.68,High
22511,ID-2014-42717,23-12-2014,27-12-2014,Standard Class,CL-12700,Craig Leslie,TEC-AC-10000596,Technology,Accessories,"Enermax Memory Card, Erganomic",555.39,9,0.45,-30.51,35.69,Medium
22512,ID-2014-42717,23-12-2014,27-12-2014,Standard Class,CL-12700,Craig Leslie,OFF-AR-10002392,Office Supplies,Art,"Binney & Smith Highlighters, Blue",18.249,2,0.45,-12.951,0.87,Medium
22513,ID-2014-42717,23-12-2014,27-12-2014,Standard Class,CL-12700,Craig Leslie,OFF-BI-10003367,Office Supplies,Binders,"Wilson Jones Binder, Recycled",102.357,9,0.15,34.857,4.55,Medium
22514,ID-2014-42717,23-12-2014,27-12-2014,Standard Class,CL-12700,Craig Leslie,OFF-EN-10004486,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",97.713,9,0.45,-60.507,9.61,Medium
22515,IN-2012-23782,26-12-2012,26-12-2012,Same Day,NC-18340,Nat Carroll,FUR-TA-10003596,Furniture,Tables,"Lesro Computer Table, Adjustable Height",1788.822,6,0.3,204.282,439.03,Critical
22516,IN-2012-14206,07-05-2012,10-05-2012,First Class,GM-14440,Gary McGarr,TEC-CO-10000953,Technology,Copiers,"HP Wireless Fax, Laser",972.567,3,0.1,194.427,213.19,High
22517,IN-2012-14206,07-05-2012,10-05-2012,First Class,GM-14440,Gary McGarr,FUR-FU-10000815,Furniture,Furnishings,"Eldon Door Stop, Black",225.72,5,0.1,22.47,63.21,High
22518,IN-2012-23957,20-09-2012,25-09-2012,Second Class,KB-16600,Ken Brennan,FUR-CH-10004339,Furniture,Chairs,"SAFCO Steel Folding Chair, Red",171.42,2,0.0,34.26,25.97,Medium
22519,ID-2014-67168,15-01-2014,19-01-2014,Standard Class,CM-11830,Cari MacIntyre,OFF-FA-10000974,Office Supplies,Fasteners,"Stockwell Paper Clips, Bulk Pack",14.01,2,0.5,-2.85,1.13,Medium
22520,ID-2014-67168,15-01-2014,19-01-2014,Standard Class,CM-11830,Cari MacIntyre,OFF-SU-10000738,Office Supplies,Supplies,"Acme Shears, Steel",24.66,1,0.5,-13.32,2.0,Medium
22521,IN-2014-10090,11-04-2014,16-04-2014,Standard Class,AB-10150,Aimee Bixby,FUR-CH-10001204,Furniture,Chairs,"Harbour Creations Steel Folding Chair, Red",88.101,1,0.1,28.371,5.95,Medium
22522,IN-2014-31587,13-10-2014,17-10-2014,Standard Class,DF-13135,David Flashing,OFF-LA-10002272,Office Supplies,Labels,"Smead File Folder Labels, Alphabetical",17.4,2,0.0,1.38,1.38,High
22523,IN-2011-23117,06-06-2011,10-06-2011,Standard Class,AS-10045,Aaron Smayling,FUR-CH-10001465,Furniture,Chairs,"Hon Swivel Stool, Red",883.71,6,0.1,353.43,40.99,Medium
22524,IN-2012-55737,10-02-2012,14-02-2012,Standard Class,MY-18295,Muhammed Yedwab,TEC-MA-10000768,Technology,Machines,"Epson Card Printer, White",505.08,3,0.0,15.12,44.29,High
22525,IN-2012-55737,10-02-2012,14-02-2012,Standard Class,MY-18295,Muhammed Yedwab,TEC-AC-10002243,Technology,Accessories,"SanDisk Keyboard, Programmable",414.9,5,0.0,124.35,48.74,High
22526,IN-2014-56136,13-09-2014,15-09-2014,First Class,PR-18880,Patrick Ryan,FUR-FU-10003447,Furniture,Furnishings,"Eldon Light Bulb, Duo Pack",159.138,7,0.1,52.878,27.06,High
22527,IN-2011-28451,19-08-2011,23-08-2011,Standard Class,SV-20815,Stuart Van,OFF-BI-10002243,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",147.45,5,0.0,63.3,13.44,High
22528,IN-2011-28451,19-08-2011,23-08-2011,Standard Class,SV-20815,Stuart Van,OFF-EN-10003391,Office Supplies,Envelopes,"Jiffy Manila Envelope, Set of 50",52.02,2,0.0,22.32,0.36,High
22529,IN-2011-28451,19-08-2011,23-08-2011,Standard Class,SV-20815,Stuart Van,OFF-AP-10001018,Office Supplies,Appliances,"Cuisinart Refrigerator, White",494.22,1,0.0,217.44,41.0,High
22530,IN-2011-75673,01-08-2011,02-08-2011,First Class,MT-17815,Meg Tillman,TEC-CO-10000129,Technology,Copiers,"Brother Fax and Copier, Color",1157.58,6,0.0,254.52,184.92,High
22531,IN-2011-75673,01-08-2011,02-08-2011,First Class,MT-17815,Meg Tillman,OFF-EN-10004173,Office Supplies,Envelopes,"Ames Peel and Seal, Recycled",52.47,3,0.0,11.52,10.31,High
22532,IN-2011-75673,01-08-2011,02-08-2011,First Class,MT-17815,Meg Tillman,TEC-MA-10000429,Technology,Machines,"Konica Card Printer, Red",516.96,3,0.0,165.42,133.56,High
22533,IN-2013-76590,25-06-2013,30-06-2013,Standard Class,JC-15385,Jenna Caffey,FUR-BO-10001708,Furniture,Bookcases,"Safco Stackable Bookrack, Pine",303.0,2,0.0,60.6,38.64,High
22534,IN-2011-59993,21-02-2011,23-02-2011,Second Class,AG-10900,Arthur Gainer,FUR-CH-10000825,Furniture,Chairs,"SAFCO Chairmat, Red",179.46,3,0.0,69.93,17.13,Medium
22535,IN-2014-63206,20-06-2014,26-06-2014,Standard Class,DV-13465,Dianna Vittorini,FUR-BO-10000210,Furniture,Bookcases,"Ikea Library with Doors, Pine",1094.22,3,0.0,328.23,111.17,Low
22536,IN-2011-20639,09-08-2011,13-08-2011,Standard Class,SA-20830,Sue Ann Reed,OFF-AP-10001905,Office Supplies,Appliances,"KitchenAid Toaster, White",333.84,4,0.0,56.64,24.25,Medium
22537,IN-2013-63101,16-12-2013,20-12-2013,Second Class,CA-12055,Cathy Armstrong,TEC-CO-10003901,Technology,Copiers,"HP Copy Machine, Color",217.701,1,0.1,94.311,23.6,Medium
22538,IN-2012-10720,31-12-2012,04-01-2013,Second Class,KT-16480,Kean Thornton,TEC-MA-10002340,Technology,Machines,"Konica Receipt Printer, White",241.32,2,0.0,82.02,22.79,Medium
22539,IN-2011-57144,02-09-2011,03-09-2011,First Class,SB-20170,Sarah Bern,OFF-SU-10001731,Office Supplies,Supplies,"Elite Letter Opener, High Speed",80.1,3,0.0,39.24,19.37,Critical
22540,IN-2011-57144,02-09-2011,03-09-2011,First Class,SB-20170,Sarah Bern,OFF-BI-10001400,Office Supplies,Binders,"Cardinal 3-Hole Punch, Economy",86.4,3,0.0,12.96,16.46,Critical
22541,IN-2011-57144,02-09-2011,03-09-2011,First Class,SB-20170,Sarah Bern,OFF-ST-10003256,Office Supplies,Storage,"Eldon Shelving, Wire Frame",189.96,4,0.0,0.0,50.04,Critical
22542,IN-2011-57144,02-09-2011,03-09-2011,First Class,SB-20170,Sarah Bern,OFF-ST-10003243,Office Supplies,Storage,"Fellowes Folders, Blue",52.8,2,0.0,19.5,9.27,Critical
22543,ID-2012-34772,09-02-2012,14-02-2012,Standard Class,TT-21220,Thomas Thornton,OFF-AP-10002326,Office Supplies,Appliances,"Hamilton Beach Microwave, White",757.755,3,0.1,-84.195,15.49,Medium
22544,ID-2012-34772,09-02-2012,14-02-2012,Standard Class,TT-21220,Thomas Thornton,OFF-EN-10004144,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",32.157,3,0.1,9.207,2.09,Medium
22545,ID-2012-34772,09-02-2012,14-02-2012,Standard Class,TT-21220,Thomas Thornton,TEC-PH-10002428,Technology,Phones,"Apple Headset, VoIP",462.105,7,0.1,-36.015,33.37,Medium
22546,ID-2012-72558,28-11-2012,03-12-2012,Standard Class,PR-18880,Patrick Ryan,OFF-ST-10003334,Office Supplies,Storage,"Smead Trays, Wire Frame",156.915,6,0.45,-77.085,2.03,Medium
22547,ID-2012-72558,28-11-2012,03-12-2012,Standard Class,PR-18880,Patrick Ryan,OFF-FA-10000757,Office Supplies,Fasteners,"Stockwell Paper Clips, Assorted Sizes",42.1575,7,0.45,-3.2025,3.42,Medium
22548,ID-2012-72558,28-11-2012,03-12-2012,Standard Class,PR-18880,Patrick Ryan,FUR-TA-10003747,Furniture,Tables,"Lesro Round Table, Rectangular",606.933,3,0.55,-418.167,42.39,Medium
22549,IN-2013-26785,16-08-2013,18-08-2013,First Class,RA-19885,Ruben Ausman,OFF-BI-10001399,Office Supplies,Binders,"Avery Binder Covers, Clear",52.65,5,0.0,8.85,13.73,High
22550,IN-2013-26785,16-08-2013,18-08-2013,First Class,RA-19885,Ruben Ausman,OFF-SU-10000970,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",73.02,2,0.0,9.48,0.95,High
22551,IN-2014-78396,24-03-2014,30-03-2014,Standard Class,MG-18145,Mike Gockenbach,FUR-TA-10004744,Furniture,Tables,"Lesro Conference Table, with Bottom Storage",2572.74,3,0.0,1080.54,216.06,Medium
22552,ID-2014-25175,26-09-2014,02-10-2014,Standard Class,BB-10990,Barry Blumstein,OFF-LA-10000615,Office Supplies,Labels,"Hon Removable Labels, Adjustable",23.43,4,0.45,-8.97,0.91,Medium
22553,IN-2014-18238,02-05-2014,06-05-2014,Standard Class,KH-16690,Kristen Hastings,OFF-EN-10004473,Office Supplies,Envelopes,"Ames Interoffice Envelope, with clear poly window",194.64,4,0.0,9.72,23.26,Medium
22554,IN-2014-18238,02-05-2014,06-05-2014,Standard Class,KH-16690,Kristen Hastings,OFF-LA-10002939,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",22.68,2,0.0,4.98,1.0,Medium
22555,ID-2013-19834,13-05-2013,18-05-2013,Standard Class,LD-17005,Lisa DeCherney,FUR-CH-10004306,Furniture,Chairs,"SAFCO Bag Chairs, Red",266.976,9,0.4,-80.244,28.88,Medium
22556,ID-2013-19834,13-05-2013,18-05-2013,Standard Class,LD-17005,Lisa DeCherney,TEC-AC-10002324,Technology,Accessories,"Enermax Numeric Keypad, Bluetooth",68.796,2,0.4,-41.304,3.81,Medium
22557,ID-2014-62289,03-08-2014,07-08-2014,Standard Class,RB-19645,Robert Barroso,OFF-SU-10004696,Office Supplies,Supplies,"Acme Shears, Easy Grip",85.041,3,0.45,-54.189,4.07,Medium
22558,ID-2014-62289,03-08-2014,07-08-2014,Standard Class,RB-19645,Robert Barroso,TEC-CO-10001654,Technology,Copiers,"Hewlett Wireless Fax, Digital",740.6685,3,0.35,68.3685,13.01,Medium
22559,ID-2011-25735,26-02-2011,01-03-2011,Second Class,MD-17860,Michael Dominguez,TEC-MA-10001726,Technology,Machines,"Epson Receipt Printer, White",287.4456,3,0.17,-45.1044,81.63,Critical
22560,IN-2012-72040,10-02-2012,13-02-2012,First Class,MA-17995,Michelle Arnett,OFF-ST-10001342,Office Supplies,Storage,"Fellowes Trays, Blue",95.2674,2,0.17,30.9474,11.44,Medium
22561,IN-2012-72040,10-02-2012,13-02-2012,First Class,MA-17995,Michelle Arnett,TEC-MA-10000429,Technology,Machines,"Konica Card Printer, Red",1144.2048,8,0.17,206.7648,68.89,Medium
22562,IN-2012-72040,10-02-2012,13-02-2012,First Class,MA-17995,Michelle Arnett,OFF-ST-10002085,Office Supplies,Storage,"Tenex File Cart, Industrial",111.3279,1,0.17,41.5779,4.4,Medium
22563,IN-2012-72040,10-02-2012,13-02-2012,First Class,MA-17995,Michelle Arnett,FUR-CH-10002940,Furniture,Chairs,"Harbour Creations Chairmat, Black",406.2888,8,0.27,-89.0712,86.67,Medium
22564,IN-2012-72040,10-02-2012,13-02-2012,First Class,MA-17995,Michelle Arnett,OFF-AR-10001132,Office Supplies,Art,"BIC Markers, Blue",38.5878,2,0.27,8.9478,4.12,Medium
22565,IN-2012-55821,06-06-2012,07-06-2012,First Class,BF-11215,Benjamin Farhat,OFF-FA-10003745,Office Supplies,Fasteners,"Accos Rubber Bands, Metal",16.8,1,0.0,5.37,3.48,High
22566,IN-2012-55821,06-06-2012,07-06-2012,First Class,BF-11215,Benjamin Farhat,FUR-TA-10002797,Furniture,Tables,"Chromcraft Round Table, Adjustable Height",657.006,2,0.3,93.846,104.01,High
22567,IN-2013-47729,04-10-2013,04-10-2013,Same Day,EJ-14155,Eva Jacobs,OFF-SU-10003105,Office Supplies,Supplies,"Fiskars Shears, Steel",338.688,8,0.1,30.048,27.53,Medium
22568,IN-2013-47729,04-10-2013,04-10-2013,Same Day,EJ-14155,Eva Jacobs,OFF-PA-10004444,Office Supplies,Paper,"SanDisk Note Cards, Premium",56.214,2,0.1,10.614,7.28,Medium
22569,IN-2013-47729,04-10-2013,04-10-2013,Same Day,EJ-14155,Eva Jacobs,OFF-ST-10004183,Office Supplies,Storage,"Rogers Trays, Wire Frame",54.675,1,0.1,18.825,4.41,Medium
22570,IN-2012-79817,26-09-2012,30-09-2012,Standard Class,MM-18280,Muhammed MacIntyre,TEC-CO-10001157,Technology,Copiers,"Hewlett Personal Copier, Color",291.42,2,0.0,131.1,15.33,Medium
22571,ID-2013-71025,19-12-2013,24-12-2013,Standard Class,MP-17470,Mark Packer,OFF-EN-10004493,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",35.748,2,0.4,-23.832,3.01,Medium
22572,ID-2013-71025,19-12-2013,24-12-2013,Standard Class,MP-17470,Mark Packer,FUR-CH-10000026,Furniture,Chairs,"SAFCO Rocking Chair, Black",158.976,2,0.4,-95.424,10.69,Medium
22573,IN-2012-48548,11-05-2012,16-05-2012,Second Class,RB-19360,Raymond Buch,FUR-CH-10003861,Furniture,Chairs,"Novimex Rocking Chair, Set of Two",401.04,3,0.0,176.4,50.39,High
22574,IN-2012-48548,11-05-2012,16-05-2012,Second Class,RB-19360,Raymond Buch,OFF-BI-10004440,Office Supplies,Binders,"Cardinal Binder, Economy",27.66,2,0.0,6.6,0.37,High
22575,IN-2012-48548,11-05-2012,16-05-2012,Second Class,RB-19360,Raymond Buch,TEC-CO-10000269,Technology,Copiers,"HP Ink, Laser",900.9,7,0.0,63.0,107.47,High
22576,IN-2012-48548,11-05-2012,16-05-2012,Second Class,RB-19360,Raymond Buch,OFF-SU-10000649,Office Supplies,Supplies,"Fiskars Box Cutter, High Speed",177.6,5,0.0,1.65,24.44,High
22577,IN-2012-48548,11-05-2012,16-05-2012,Second Class,RB-19360,Raymond Buch,OFF-AR-10004153,Office Supplies,Art,"Binney & Smith Highlighters, Easy-Erase",16.86,1,0.0,7.92,2.14,High
22578,ID-2013-37495,16-05-2013,18-05-2013,First Class,RF-19735,Roland Fjeld,FUR-TA-10002833,Furniture,Tables,"Lesro Training Table, Rectangular",988.2327,7,0.47,-708.5673,39.89,Medium
22579,ID-2013-37495,16-05-2013,18-05-2013,First Class,RF-19735,Roland Fjeld,OFF-AR-10001922,Office Supplies,Art,"Sanford Pens, Blue",16.206,2,0.27,-2.034,0.34,Medium
22580,ID-2013-37495,16-05-2013,18-05-2013,First Class,RF-19735,Roland Fjeld,OFF-PA-10003805,Office Supplies,Paper,"Eaton Note Cards, Multicolor",81.408,5,0.47,-33.792,11.0,Medium
22581,IN-2014-19771,10-07-2014,14-07-2014,Standard Class,VF-21715,Vicky Freymann,OFF-AR-10000027,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Easy-Erase",50.274,2,0.1,16.194,1.43,Medium
22582,IN-2014-19771,10-07-2014,14-07-2014,Standard Class,VF-21715,Vicky Freymann,FUR-FU-10001447,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",85.212,3,0.1,-1.908,0.78,Medium
22583,IN-2011-48863,14-09-2011,18-09-2011,Standard Class,TS-21340,Toby Swindell,OFF-PA-10004495,Office Supplies,Paper,"SanDisk Note Cards, Premium",24.7506,1,0.17,9.8406,1.36,Medium
22584,ID-2011-61988,19-10-2011,20-10-2011,First Class,JE-16165,Justin Ellison,FUR-CH-10000432,Furniture,Chairs,"Harbour Creations Swivel Stool, Adjustable",493.047,3,0.1,-21.933,57.26,High
22585,IN-2011-54120,23-05-2011,23-05-2011,Same Day,KM-16720,Kunst Miller,FUR-CH-10002117,Furniture,Chairs,"Hon Steel Folding Chair, Red",244.26,3,0.0,92.79,44.63,High
22586,IN-2011-54120,23-05-2011,23-05-2011,Same Day,KM-16720,Kunst Miller,TEC-AC-10001835,Technology,Accessories,"Belkin Mouse, Programmable",84.42,2,0.0,11.76,27.65,High
22587,IN-2011-54120,23-05-2011,23-05-2011,Same Day,KM-16720,Kunst Miller,TEC-PH-10002320,Technology,Phones,"Samsung Speaker Phone, Full Size",1120.77,9,0.0,55.89,235.28,High
22588,IN-2011-54120,23-05-2011,23-05-2011,Same Day,KM-16720,Kunst Miller,FUR-CH-10000027,Furniture,Chairs,"SAFCO Executive Leather Armchair, Black",918.0,2,0.0,119.34,105.11,High
22589,IN-2014-32000,25-11-2014,30-11-2014,Standard Class,AO-10810,Anthony O'Donnell,OFF-EN-10004941,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Recycled",47.142,2,0.1,8.862,0.03,Medium
22590,IN-2014-37075,28-08-2014,02-09-2014,Second Class,MR-17545,Mathew Reese,TEC-CO-10003777,Technology,Copiers,"Hewlett Copy Machine, Color",707.049,3,0.1,78.489,53.32,High
22591,IN-2014-78802,07-05-2014,11-05-2014,Standard Class,TC-21475,Tony Chapman,FUR-FU-10003414,Furniture,Furnishings,"Tenex Clock, Duo Pack",36.7263,1,0.27,6.0363,2.81,High
22592,IN-2014-78802,07-05-2014,11-05-2014,Standard Class,TC-21475,Tony Chapman,TEC-AC-10000332,Technology,Accessories,"Logitech Keyboard, USB",346.5882,9,0.47,-104.8518,21.13,High
22593,IN-2013-19869,04-12-2013,09-12-2013,Standard Class,PV-18985,Paul Van Hugh,FUR-CH-10002468,Furniture,Chairs,"Hon Rocking Chair, Adjustable",199.665,2,0.25,2.625,20.53,High
22594,IN-2013-27296,04-06-2013,08-06-2013,Standard Class,MG-18205,Mitch Gastineau,OFF-BI-10003784,Office Supplies,Binders,"Ibico Index Tab, Economy",28.107,3,0.1,11.187,4.11,High
22595,IN-2013-27296,04-06-2013,08-06-2013,Standard Class,MG-18205,Mitch Gastineau,OFF-BI-10002684,Office Supplies,Binders,"Avery Hole Reinforcements, Clear",10.449,3,0.1,4.329,1.26,High
22596,ID-2014-38251,27-08-2014,03-09-2014,Standard Class,JH-15985,Joseph Holt,OFF-EN-10004977,Office Supplies,Envelopes,"Jiffy Manila Envelope, Recycled",184.0902,14,0.47,-159.8898,18.59,Low
22597,IN-2012-14276,21-09-2012,24-09-2012,First Class,CS-12460,Chuck Sachs,OFF-AR-10004218,Office Supplies,Art,"Sanford Pencil Sharpener, Water Color",52.218,2,0.1,6.378,9.32,High
22598,IN-2012-14276,21-09-2012,24-09-2012,First Class,CS-12460,Chuck Sachs,OFF-PA-10003303,Office Supplies,Paper,"Xerox Computer Printout Paper, Multicolor",124.875,5,0.1,49.875,20.28,High
22599,IN-2014-74406,10-06-2014,14-06-2014,Standard Class,KH-16330,Katharine Harms,TEC-CO-10003924,Technology,Copiers,"Hewlett Fax Machine, Digital",862.812,3,0.1,277.992,45.25,Medium
22600,IN-2012-12071,18-05-2012,24-05-2012,Standard Class,JE-15610,Jim Epp,OFF-BI-10001293,Office Supplies,Binders,"Acco 3-Hole Punch, Clear",88.74,3,0.0,0.81,10.09,Medium
22601,IN-2013-66776,23-12-2013,28-12-2013,Standard Class,NG-18430,Nathan Gelder,TEC-AC-10004108,Technology,Accessories,"Memorex Router, USB",1232.1,5,0.0,431.1,108.16,Medium
22602,IN-2014-41898,12-03-2014,14-03-2014,Second Class,DK-13090,Dave Kipp,OFF-SU-10002961,Office Supplies,Supplies,"Kleencut Ruler, Serrated",10.26,1,0.0,2.76,0.71,Medium
22603,IN-2011-21668,06-12-2011,10-12-2011,Standard Class,DM-13015,Darrin Martin,OFF-SU-10004872,Office Supplies,Supplies,"Elite Letter Opener, Easy Grip",115.68,4,0.0,30.0,10.38,Medium
22604,ID-2013-19666,11-07-2013,17-07-2013,Standard Class,SV-20785,Stewart Visinsky,FUR-FU-10004780,Furniture,Furnishings,"Deflect-O Frame, Duo Pack",321.492,4,0.27,-114.588,19.92,Medium
22605,ID-2013-19666,11-07-2013,17-07-2013,Standard Class,SV-20785,Stewart Visinsky,TEC-AC-10000269,Technology,Accessories,"Memorex Numeric Keypad, USB",319.2084,14,0.47,-186.8916,26.31,Medium
22606,ID-2013-19666,11-07-2013,17-07-2013,Standard Class,SV-20785,Stewart Visinsky,OFF-SU-10000914,Office Supplies,Supplies,"Kleencut Scissors, Serrated",70.4529,7,0.47,-36.0171,5.73,Medium
22607,IN-2014-23950,12-12-2014,16-12-2014,Second Class,PJ-19015,Pauline Johnson,TEC-PH-10004578,Technology,Phones,"Nokia Office Telephone, with Caller ID",130.26,2,0.0,31.26,14.86,High
22608,ID-2012-73174,26-11-2012,28-11-2012,First Class,JD-15790,John Dryer,OFF-AR-10002800,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",59.7,2,0.0,16.08,2.5,High
22609,ID-2013-32903,04-12-2013,09-12-2013,Second Class,SW-20755,Steven Ward,OFF-ST-10001707,Office Supplies,Storage,"Smead Shelving, Single Width",44.064,1,0.1,-2.946,2.83,Medium
22610,ID-2013-32903,04-12-2013,09-12-2013,Second Class,SW-20755,Steven Ward,OFF-ST-10001124,Office Supplies,Storage,"Fellowes Trays, Wire Frame",152.442,3,0.1,5.022,8.69,Medium
22611,ID-2013-32903,04-12-2013,09-12-2013,Second Class,SW-20755,Steven Ward,TEC-PH-10004675,Technology,Phones,"Nokia Audio Dock, VoIP",450.441,3,0.1,105.021,74.36,Medium
22612,ID-2013-32903,04-12-2013,09-12-2013,Second Class,SW-20755,Steven Ward,OFF-ST-10002292,Office Supplies,Storage,"Fellowes Lockers, Single Width",1679.616,9,0.1,-149.364,122.24,Medium
22613,IN-2014-74980,17-07-2014,17-07-2014,Same Day,NF-18385,Natalie Fritzler,OFF-AR-10000242,Office Supplies,Art,"BIC Pencil Sharpener, Blue",78.327,3,0.1,6.957,18.75,Medium
22614,IN-2013-47960,01-01-2013,06-01-2013,Standard Class,JE-15715,Joe Elijah,OFF-EN-10004590,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",22.23,1,0.0,5.76,0.69,Medium
22615,IN-2013-47960,01-01-2013,06-01-2013,Standard Class,JE-15715,Joe Elijah,FUR-BO-10004541,Furniture,Bookcases,"Dania Library with Doors, Mobile",2189.52,6,0.0,372.06,102.05,Medium
22616,IN-2013-47960,01-01-2013,06-01-2013,Standard Class,JE-15715,Joe Elijah,OFF-ST-10004583,Office Supplies,Storage,"Eldon Shelving, Single Width",242.25,5,0.0,12.0,17.52,Medium
22617,IN-2013-47960,01-01-2013,06-01-2013,Standard Class,JE-15715,Joe Elijah,FUR-BO-10003661,Furniture,Bookcases,"Sauder Floating Shelf Set, Traditional",1362.06,7,0.0,340.41,90.86,Medium
